query_idx,ef_true,recall_at_ef_true,RV_gamma_0.1,RV_gamma_0.5,RV_gamma_1.0,RV_gamma_2.0,RV_gamma_5.0,RV_gamma_10.0,RV_gamma_20.0
678,50,1.0,0.2,0.3,0.3,0.3,0.5,0.7,0.8
5597,200,1.0,0.4,0.4,0.4,0.4,0.5,0.7,0.7
5113,50,1.0,0.2,0.2,0.3,0.3,0.4,0.6,0.8
7096,2650,1.0,0.1,0.1,0.1,0.1,0.2,0.3,0.1
466,800,1.0,0.1,0.1,0.1,0.1,0.2,0.3,0.1
1106,600,1.0,0.2,0.2,0.2,0.2,0.3,0.5,0.3
7794,100,1.0,0.2,0.2,0.2,0.3,0.4,0.6,0.7
1282,200,1.0,0.2,0.2,0.2,0.2,0.3,0.4,0.5
8104,150,1.0,0.2,0.2,0.2,0.2,0.3,0.4,0.6
7248,100,1.0,0.2,0.2,0.2,0.3,0.4,0.5,0.7
9182,50,1.0,0.2,0.3,0.3,0.3,0.5,0.8,0.8
8624,50,1.0,0.3,0.3,0.3,0.3,0.5,0.7,0.9
7669,50,1.0,0.3,0.3,0.3,0.4,0.5,0.7,0.8
253,2050,1.0,0.1,0.1,0.1,0.1,0.2,0.3,0.0
9040,50,1.0,0.2,0.2,0.2,0.3,0.5,0.8,0.9
6118,150,1.0,0.2,0.2,0.2,0.2,0.4,0.7,0.9
9798,3100,1.0,0.2,0.2,0.2,0.2,0.3,0.5,0.1
5620,450,1.0,0.2,0.2,0.2,0.2,0.3,0.5,0.6
7774,50,1.0,0.3,0.3,0.4,0.4,0.5,0.7,0.8
3553,300,1.0,0.1,0.1,0.1,0.2,0.2,0.4,0.1
5247,100,1.0,0.2,0.2,0.2,0.3,0.4,0.6,0.8
7090,150,1.0,0.1,0.2,0.2,0.2,0.4,0.7,0.9
2958,400,1.0,0.1,0.1,0.2,0.2,0.3,0.4,0.6
8590,150,1.0,0.2,0.2,0.3,0.3,0.4,0.5,0.8
8728,50,1.0,0.4,0.4,0.5,0.5,0.7,0.9,0.9
837,100,1.0,0.3,0.3,0.4,0.4,0.6,0.8,0.9
4292,50,1.0,0.3,0.3,0.3,0.4,0.5,0.6,0.8
593,50,1.0,0.2,0.2,0.2,0.3,0.4,0.8,0.9
3550,2600,1.0,0.1,0.1,0.1,0.1,0.2,0.3,0.0
5194,50,1.0,0.5,0.5,0.5,0.5,0.6,0.7,0.8
501,100,1.0,0.4,0.4,0.4,0.4,0.6,0.7,0.8
6249,50,1.0,0.2,0.2,0.2,0.3,0.4,0.7,0.8
7753,350,1.0,0.1,0.1,0.2,0.2,0.3,0.7,0.8
3005,550,1.0,0.2,0.2,0.2,0.2,0.3,0.4,0.6
1928,50,1.0,0.3,0.3,0.4,0.4,0.6,0.8,0.9
5090,50,1.0,0.4,0.4,0.4,0.5,0.6,0.8,0.9
670,1300,1.0,0.1,0.1,0.1,0.1,0.2,0.3,0.6
4853,50,1.0,0.3,0.3,0.3,0.4,0.6,0.8,0.9
4099,50,1.0,0.5,0.6,0.6,0.6,0.8,0.8,0.9
3075,100,1.0,0.2,0.2,0.3,0.3,0.4,0.6,0.8
4807,1450,1.0,0.2,0.2,0.2,0.2,0.3,0.4,0.1
9413,50,1.0,0.4,0.4,0.4,0.5,0.7,0.9,0.9
5948,50,1.0,0.4,0.4,0.4,0.5,0.6,0.8,0.9
6299,100,1.0,0.3,0.3,0.4,0.4,0.5,0.7,0.8
8196,50,1.0,0.3,0.3,0.4,0.4,0.5,0.7,0.8
5185,250,1.0,0.1,0.1,0.1,0.2,0.2,0.4,0.7
3252,50,1.0,0.5,0.5,0.5,0.6,0.7,0.8,0.9
1122,100,1.0,0.2,0.2,0.2,0.3,0.4,0.5,0.6
4424,100,1.0,0.2,0.2,0.2,0.3,0.4,0.5,0.7
9089,250,1.0,0.1,0.1,0.1,0.1,0.2,0.3,0.2
1520,50,1.0,0.2,0.3,0.3,0.3,0.5,0.7,0.9
8786,400,1.0,0.1,0.2,0.2,0.2,0.7,0.9,0.9
5355,50,1.0,0.2,0.2,0.3,0.3,0.4,0.6,0.8
5309,50,1.0,0.4,0.4,0.4,0.5,0.7,0.8,0.9
8930,50,1.0,0.3,0.3,0.3,0.4,0.5,0.8,0.9
9481,400,1.0,0.2,0.2,0.2,0.2,0.3,0.4,0.6
9800,50,1.0,0.2,0.2,0.2,0.2,0.4,0.8,0.9
7925,150,1.0,0.2,0.3,0.3,0.3,0.4,0.6,0.8
6433,50,1.0,0.2,0.2,0.2,0.3,0.4,0.7,0.9
1633,3800,1.0,0.1,0.1,0.1,0.1,0.3,0.5,0.2
1300,900,1.0,0.1,0.1,0.1,0.2,0.2,0.4,0.6
9931,50,1.0,0.2,0.3,0.3,0.3,0.6,0.9,0.9
5754,400,1.0,0.1,0.1,0.1,0.2,0.3,0.5,0.8
2418,50,1.0,0.5,0.5,0.6,0.6,0.7,0.9,0.9
7787,2550,1.0,0.1,0.1,0.1,0.1,0.2,0.3,0.1
7312,1350,1.0,0.1,0.1,0.1,0.1,0.2,0.4,0.0
604,50,1.0,0.2,0.2,0.3,0.3,0.4,0.6,0.8
2344,5000,0.9,0.1,0.1,0.1,0.1,0.2,0.3,0.1
5934,2550,1.0,0.1,0.1,0.1,0.2,0.3,0.5,0.7
8830,50,1.0,0.3,0.4,0.4,0.4,0.6,0.8,0.9
3548,200,1.0,0.1,0.1,0.2,0.2,0.4,0.7,0.9
9066,50,1.0,0.3,0.3,0.3,0.4,0.6,0.8,0.9
5434,350,1.0,0.2,0.2,0.2,0.2,0.4,0.6,0.8
7783,350,1.0,0.2,0.2,0.2,0.2,0.3,0.5,0.7
5328,100,1.0,0.1,0.1,0.2,0.2,0.5,0.9,0.9
1875,100,1.0,0.3,0.3,0.3,0.4,0.5,0.7,0.9
3530,150,1.0,0.3,0.3,0.3,0.4,0.5,0.6,0.7
1333,300,1.0,0.1,0.1,0.1,0.2,0.2,0.4,0.1
289,50,1.0,0.4,0.4,0.5,0.6,0.7,0.8,0.9
5777,50,1.0,0.5,0.5,0.5,0.6,0.7,0.8,0.9
2770,50,1.0,0.3,0.3,0.3,0.4,0.6,0.8,0.9
8661,100,1.0,0.1,0.1,0.2,0.2,0.3,0.5,0.7
403,100,1.0,0.2,0.2,0.2,0.2,0.3,0.5,0.7
6210,100,1.0,0.2,0.2,0.2,0.2,0.3,0.5,0.5
5860,550,1.0,0.2,0.2,0.3,0.3,0.3,0.4,0.6
5958,450,1.0,0.2,0.2,0.2,0.2,0.3,0.4,0.6
4067,100,1.0,0.3,0.3,0.3,0.3,0.4,0.6,0.8
2328,4750,1.0,0.1,0.1,0.1,0.1,0.2,0.3,0.6
2593,250,1.0,0.1,0.1,0.2,0.2,0.2,0.4,0.5
103,100,1.0,0.2,0.2,0.2,0.3,0.3,0.5,0.6
4650,250,1.0,0.2,0.2,0.2,0.2,0.4,0.6,0.8
9986,100,1.0,0.2,0.3,0.3,0.3,0.4,0.5,0.7
9311,50,1.0,0.3,0.3,0.3,0.4,0.6,0.9,0.9
715,400,1.0,0.2,0.2,0.2,0.2,0.3,0.5,0.7
1398,500,1.0,0.2,0.2,0.2,0.2,0.3,0.4,0.6
6116,650,1.0,0.1,0.1,0.1,0.2,0.3,0.6,0.8
9745,1150,1.0,0.1,0.1,0.1,0.1,0.2,0.3,0.4
9960,50,1.0,0.3,0.3,0.3,0.4,0.5,0.7,0.8
1726,2000,1.0,0.1,0.1,0.1,0.1,0.1,0.3,0.1
7416,200,1.0,0.2,0.2,0.2,0.2,0.3,0.7,0.9
1605,300,1.0,0.1,0.1,0.2,0.2,0.3,0.4,0.6
3217,50,1.0,0.3,0.4,0.4,0.4,0.6,0.7,0.9
1604,100,1.0,0.1,0.2,0.2,0.2,0.3,0.5,0.8
3307,50,1.0,0.2,0.3,0.3,0.3,0.5,0.7,0.8
8564,50,1.0,0.2,0.2,0.2,0.3,0.4,0.6,0.7
6618,50,1.0,0.4,0.4,0.4,0.5,0.6,0.7,0.8
7056,100,1.0,0.3,0.3,0.3,0.4,0.5,0.6,0.8
7970,150,1.0,0.2,0.2,0.2,0.2,0.4,0.7,0.8
3835,250,1.0,0.1,0.1,0.2,0.2,0.3,0.4,0.7
9935,50,1.0,0.4,0.4,0.5,0.5,0.7,0.8,0.9
5180,50,1.0,0.3,0.3,0.3,0.4,0.6,0.8,0.9
4812,300,1.0,0.1,0.1,0.1,0.2,0.3,0.7,0.7
8936,50,1.0,0.3,0.3,0.3,0.3,0.4,0.6,0.7
6748,50,1.0,0.2,0.2,0.2,0.3,0.4,0.6,0.8
7282,50,1.0,0.4,0.4,0.5,0.5,0.7,0.8,0.9
7083,50,1.0,0.3,0.3,0.4,0.4,0.6,0.8,0.9
599,50,1.0,0.3,0.3,0.3,0.4,0.5,0.7,0.8
8018,100,1.0,0.1,0.1,0.1,0.2,0.2,0.4,0.6
6611,50,1.0,0.3,0.3,0.3,0.4,0.5,0.7,0.8
7028,50,1.0,0.2,0.2,0.2,0.2,0.4,0.5,0.7
7717,1450,1.0,0.1,0.1,0.1,0.1,0.2,0.3,0.1
8325,50,1.0,0.2,0.3,0.3,0.3,0.4,0.6,0.7
3837,50,1.0,0.3,0.3,0.3,0.4,0.5,0.6,0.7
8102,200,1.0,0.2,0.2,0.2,0.2,0.3,0.5,0.7
5415,50,1.0,0.2,0.2,0.2,0.3,0.4,0.6,0.1
6031,1450,1.0,0.1,0.1,0.2,0.2,0.3,0.6,0.8
906,100,1.0,0.3,0.3,0.3,0.3,0.4,0.5,0.6
4710,1000,1.0,0.3,0.3,0.3,0.3,0.4,0.6,0.4
8308,200,1.0,0.1,0.2,0.2,0.2,0.5,0.9,0.9
5131,4400,1.0,0.1,0.1,0.1,0.1,0.2,0.3,0.0
2510,50,1.0,0.2,0.2,0.3,0.3,0.5,0.9,0.9
6486,450,1.0,0.2,0.2,0.2,0.3,0.3,0.5,0.8
7931,150,1.0,0.3,0.3,0.3,0.4,0.5,0.7,0.8
6429,150,1.0,0.2,0.2,0.2,0.2,0.3,0.5,0.7
1060,300,1.0,0.1,0.2,0.2,0.2,0.3,0.5,0.7
6834,5000,0.9,0.1,0.1,0.1,0.1,0.2,0.3,0.6
1603,50,1.0,0.4,0.4,0.4,0.5,0.7,0.8,0.9
2568,5000,0.9,0.1,0.1,0.1,0.1,0.2,0.3,0.0
5374,700,1.0,0.2,0.2,0.2,0.2,0.3,0.5,0.5
1391,50,1.0,0.2,0.2,0.3,0.3,0.6,0.9,0.9
7306,400,1.0,0.1,0.1,0.1,0.2,0.2,0.4,0.6
4147,150,1.0,0.1,0.1,0.1,0.2,0.2,0.4,0.6
3076,750,1.0,0.2,0.2,0.2,0.2,0.3,0.4,0.6
8255,500,1.0,0.1,0.1,0.2,0.2,0.3,0.4,0.5
2563,300,1.0,0.2,0.2,0.2,0.3,0.4,0.6,0.8
4454,5000,0.9,0.1,0.1,0.1,0.1,0.2,0.3,0.2
5395,150,1.0,0.2,0.2,0.2,0.3,0.4,0.5,0.8
9603,2650,1.0,0.1,0.1,0.1,0.1,0.3,0.6,0.8
3149,50,1.0,0.2,0.2,0.2,0.3,0.4,0.6,0.9
7413,50,1.0,0.3,0.3,0.3,0.4,0.5,0.7,0.8
